OGE/BTC,ask,0.00000043,3501920.4320189
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000044,14582197.403095
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000045,4614626.4597111
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000046,2880183.0593082
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000047,10796386.702639
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000048,10993658.990659
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000049,11470242.6909
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.0000005,9822169.5205892
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000051,6596323.5807754
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000052,4513618.0740915
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000053,9635813.612021
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000054,7066622.9245546
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000055,7494963.9555021
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000056,23053312.757354
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000057,5490128.617437
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000058,22647865.088014
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000059,6597647.8383743
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.0000006,27239374.616801
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000061,1768636.8338943
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000062,24668402.369191
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000063,8128739.1553844
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000064,24019776.382939
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000065,4968243.7569908
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000066,27514366.540371
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000067,4397588.3406862
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000068,2235573.1875588
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000069,5909908.2897985
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.0000007,34897322.778391
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000071,2764354.1634975
2020/03/17 17:01:24.884492,DOasd000072,1845992.0785433
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000073,7369552.1200649
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000074,5257917.5442386
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000075,33854092.468691
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000076,3010444.3290228
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000077,1924792.4649358
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000078,16607624.90818
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.00000079,7917339.5022544
2020/03/17 17:01:24.884492,DOGE/BTC,ask,0.0000008,49152265.030762
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.8502489,2.46021
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.75042208,0.49825485
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.75033244,0.2053277
2020/03/17 17:01:24.884492,BTC/asd348.75033243,0.49825485
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.75027298,0.13939
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.75026299,6.41737629
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.75008343,0.1
2020/03/17 17:01:24.884492,BTC/USDT,bid,5348.72760968,0.0102458
2020/03/17 17:01:24.884492,BTC/USDT,bid,5347.09680316,0.11
2020/03/17 17:01:24.884492,BTC/USDT,bid,5344.64531488,0.01
2020/03/17 17:01:24.884492,BTC/USDT,bid,5342.20773889,0.00189091
2020/03/17 17:01:24.884492,BTC/USDT,bid,5340.68044367,0.04491628
2020/03/17 17:01:24.884492,BTC/USDT,bid,5338.,0.00187337
2020/03/17 17:01:24.884492,BTC/USDT,bid,5337.04498549,0.0579
2020/03/17 17:01:24.884492,BTC/USDT,bid,5336.24294118,0.00872662
2020/03/17 17:01:24.884492,BTC/USDT,bid,5331.3518867,0.4284
2020/03/17 17:01:24.884492,BTC/USDT,bid,5331.07000627,0.0694
2020/03/17 17:01:24.884492,BTC/USDT,bid,5328.11623127,1.3907
2020/03/17 17:01:24.884492,BTC/USDT,bid,5327.51687267,0.0438737
2020/03/17 17:01:24.884492,BTC/USDT,bid,5327.46290721,0.00024266
2020/03/17 17:01:24.884492,BTC/USDT,bid,5323.83418,0.001
2020/03/17 17:01:24.884492,BTC/USDT,bid,5323.25277012,1.97008162
2020/03/17 17:01:24.884492,BTC/USDT,bid,5321.,3.35


2020/03/17 17:01:24.884492,BTC/USDT,bid,5319.450228,0.00020075


2020/03/17 17:01:24.884492,BTC/USDT,bid,5315.6477491,0.00027634
2020/03/17 17:01:24.884492,BTC/USDT,bid,5315.22320561,0.0064523
2020/03/17 17:01:24.884492,BTC/USDT,bid,5314.15443661,0.000268
2020/03/17 17:01:24.884492,BTC/USDT,bid,5309.56705166,0.00020075
2020/03/17 17:01:24.884492,BTC/USDT,bid,5308.704103,0.00161787
2020/03/17 17:01:24.884492,BTC/USDT,bid,5307.,0.00018862
2020/03/17 17:01:24.884492,BTC/USDT,bid,5306.82904643,0.01884365
2020/03/17 17:01:24.884492,BTC/USDT,bid,5305.9305645,0.05654051
2020/03/17 17:01:24.884492,BTC/USDT,bid,5305.93056449,0.00030859
2020/03/17 17:01:24.884492,BTC/USDT,bid,5305.2265,0.002
2020/03/17 17:01:24.884492,BTC/USDT,bid,5302.21248119,0.17485331
2020/03/17 17:01:24.884492,BTC/USDT,bid,5302.21248116,0.00377201
2020/03/17 17:01:24.884492,BTC/USDT,bid,5300.71345968,14.1319
2020/03/17 17:01:24.884492,BTC/USDT,bid,5300.,0.00207548
2020/03/17 17:01:24.884492,BTC/USDT,bid,5299.68387533,0.00020075
2020/03/17 17:01:24.884492,BTC/USDT,bid,5292.41384004,0.33259279
2020/03/17 17:01:24.884492,BTC/USDT,bid,5292.41384,0.001
2020/03/17 17:01:24.884492,BTC/USDT,bid,5290.6,0.001
2020/03/17 17:01:24.884492,BTC/USDT,bid,5290.27680296,0.00903071
2020/03/17 17:01:24.884492,BTC/USDT,bid,5290.,1.
2020/03/17 17:01:24.884492,BTC/USDT,bid,5289.80069899,0.00020075
2020/03/17 17:01:24.884492,BTC/USDT,bid,5289.327667,0.10245671
2020/03/17 17:01:24.884492,BTC/USDT,bid,5286.47654892,0.000283
2020/03/17 17:01:24.884492,BTC/USDT,bid,5286.29939887,0.0008359
2020/03/17 17:01:24.884492,BTC/asdid,5285.24199473,0.0094603
2020/03/17 17:01:24.884492,BTC/USDT,bid,5284.37507018,0.0064523
2020/03/17 17:01:24.884492,BTC/USDT,ask,5351.99999999,0.08
2020/03/17 17:01:24.884492,BTC/USDT,ask,5356.30616,0.001
2020/03/17 17:01:24.884492,BTC/USDT,ask,5358.58681488,0.11
2020/03/17 17:01:24.884492,BTC/USDT,ask,5360.54451488,0.01
2020/03/17 17:01:24.884492,BTC/USDT,ask,5361.51123187,6.3
2020/03/17 17:01:24.884492,BTC/USDT,ask,5asd92,BTC/USDT,ask,5369.,0.00186254
2020/03/17 17:01:24.884492,BTC/USDT,ask,5369.2735,0.002
2020/03/17 17:01:24.884492,BTC/USDT,ask,5370.14412213,0.00931073
2020/03/17 17:01:24.884492,BTC/USDT,ask,5370.25377393,0.00024073
2020/03/17 17:01:24.884492,BTC/USDT,ask,5373.96128949,0.4284
2020/03/17 17:01:24.884492,BTC/Uasd,5374.10951007,1.11554789
2020/03/17 17:01:24.884492,BTC/USDT,ask,5375.,0.00018605
2020/03/17 17:01:24.884492,BTC/USDT,ask,5375.13691326,2.36546973
2020/03/17 17:01:24.8asd7.46076613,0.0064523
2020/03/17 17:01:24.884492,BTC/USDT,ask,5378.24518971,0.88506963
2020/03/17 17:01:24.884492,BTC/USDT,ask,5381.87187775,0.0008
2020/03/17 17:01:24.884492,BTC/USDT,ask,5384.99999998,0.73293336
2020/03/17 17:01:24.884492,BTC/USDT,ask,5385.,0.0194056
2020/03/17 17:01:24.884492,BTC/USDT,ask,5385.50669774,0.00766
2020/03/17 17:01:24.884492,BTC/USDT,ask,5387.18543998,0.05608265
2020/03/17 17:01:24.884492,BTC/USDT,ask,5387.18543999,0.01426
2020/03/17 17:01:24.884492,BTC/USDT,ask,5388.10582,0.001
2020/03/17 17:01:24.884492,BTC/USDT,ask,5390.,0.26905092
2020/03/17 17:01:24.884492,Basd,ask,5394.3801072,0.00027378
2020/03/17 17:01:24.884492,BTC/USDT,ask,5395.,1.36185087
2020/03/17 17:01:24.884492,BTC/USDT,ask,5395.59765952,0.0011025
2020/03/17 17:01:24.884492,BTC/USDT,ask,5396.42871506,14.1318
2020/03/17 17:01:24.884492,BTC/USDT,ask,5400.,0.14371419
2020/03/17 17:01:24.884492,BTC/USDT,ask,5400.33151632,0.0384


2020/03/17 17:01:24.884492,BTC/USDT,ask,5405.41766912,0.69895055


2020/03/17 17:01:24.884492,BTC/USDT,ask,5405.41766915,0.00423615
2020/03/17 17:01:24.884492,BTC/USDT,ask,5406.30673519,0.01366
2020/03/17 17:01:24.884492,BTC/USDT,a
sk,5406.52042159,2.92760636
2020/03/17 17:01:24.884492,BTC/USDT,ask,5408.85229981,0.0064523
2020/03/17 17:01:24.884492,BTC/USDT,ask,5409.92702531,0.00762601
2020/03/17 17:01:24.884492,BTC/USDT,ask,5411.99597199,0.0074
2020/03/17 17:01:24.884492,BTC/USDT,ask,5412.,0.005425
2020/03/17 17:01:24.884492,BTC/USDT,ask
,5413.10527511,0.00923684
2020/03/17 17:01:24.884492,BTC/USDT,ask,5414.,0.00018766
2020/03/17 17:01:24.884492,BTC/USDT,ask,5418.51724799,0.00072134
2020/03/17 17:01:24.884492,BTC/USDT,ask,5429.63426442,0.0384
2020/03/17 17:01:24.884492,BTC/USDT,ask,5430.26543436,0.02431211
2020/03/17 17:01:24.884492,BTC/USDT,ask,5434.07485883,0.01847059
2020/03/17 17:01:24.884492,BTC/USDT,ask,5440.42708512,0.0064523
2020/03/17 17:01:24.884492,BTC/USDT,ask,5452.7961812,0.00745308
2020/03/17 17:01:24.884492,BTC/USDT,ask,5456.41011731,0.00916353
2020/03/17 17:01:24.884492,BTC/USDT,ask,5460.12333827,0.05
2020/03/17 17:01:24.884492,ETH/USDT,bid,117.05634318,11.15190083
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.98330492,0.39802371
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.9833049,18.
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.91367372,6.
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.91332308,0.39
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.86735322,5.47629
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.8083787,2.30874594
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.80745636,0.05
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.70137762,4.24497827
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.69491525,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.62049081,0.00910475
2020/03/17 17:01:24.8asdasdid,116.39523599,90.10027234
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.30905235,14.56
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.27,3.41093589
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.26935391,0.00913224
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.24943164,7.97517367
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.24943163,2.58065778
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.24943162,0.05633954
2020/03/17 17:01:24.884492,ETH/USDT,bid,116.09848379,49.01
2020/03/17 17:0asd116.,0.08620689
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.9469432,0.01263333
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.90282719,15.17929567
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.90282718,0.25883751
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.815915,0.02426799
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.42347143,512.64
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.33898305,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.24375359,252.76
2020/03/17 17:01:24.884492,ETH/USDT,bid,115.,1.87168482
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.98296347,0.26090821
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.7,0.00872711
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.66101694,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.3,0.1
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.130002,0.9476005
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.07040027,0.26299548
2020/03/17 17:01:24.884492,ETH/USDT,bid,114.,13.59210526
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.98305084,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.95545207,0.02426799
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.7927595,0.01286127
2020/03/17 asd464861,0.45684192
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.30508474,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.3,0.1
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.24402351,276.6838495
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.20138976,101.
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.20070445,7.06640297
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.16507963,0.26509944
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.07328285,10.05952399
2020/03/17 17:01:24.884492,ETH/USDT,bid,113.,1.93010784
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.32924371,53.57835969
2020/03/17 17:01:2ads24372,130.
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.43999994,64.35475303
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.43999995,1.37106526
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.48856719,0.00903748
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.50584546,138.83426834
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.64999999,14.55
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.73181089,0.2
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.73683246,0.12957599
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.76469019,0.25474528
2020/03/17 17:01:24.884492,ETH/USDT,ask,117.83970409,0.00901055
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.,0.5
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.05084744,512.63
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.05084745,0.64151446
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.64267234,29.7329471
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.6426726,0.01248192
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.70680771,0.2527235
2020/03/17 17:01:24.884492,ETH/USDT,ask,118.72881355,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.,20.
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.393462,0.08466948
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.40677966,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.62845979,0.02426799
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.63826095,0.01671707
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.65646218,0.25071775
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.70417753,0.05
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.88899999,1.34108256
2020/03/17 17:01:24.884492,ETH/USDT,ask,119.9,0.10847385
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.,95.98132134
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.08474576,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.2,0.1
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.26231315,0.25
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.5,0.59955
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.58554436,0.01658574
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.61371387,0.24872793
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.63826095,0.01671707
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.6461675,0.01228126
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.68,2.
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.76271186,0.659511
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.83905054,38.82819684
